node_id,peak_id,subset_size,is_peak,terminal_basin_size,peak_basin_size,drug_combo,C_Wall,F_Acid,DNA_gyr,30s,50s
AMP3+CPR1+DOX3+ERY2+STR3,AMP3+CPR1+DOX3+ERY2+TMP1,5,False,64,,AMP+CPR+DOX+ERY+STR,1,0,1,1,1
CPR1+ERY2+STR2+TMP1,AMP3+CPR1+DOX3+ERY2+TMP1,4,False,64,,CPR+ERY+STR+TMP,0,1,1,1,1
AMP3+CPR1+ERY2+STR1+TMP1,AMP3+CPR1+DOX3+ERY2+TMP1,5,False,64,,AMP+CPR+ERY+STR+TMP,1,1,1,1,1
AMP3+CPR1+ERY2+STR2+TMP1,AMP3+CPR1+DOX3+ERY2+TMP1,5,False,64,,AMP+CPR+ERY+STR+TMP,1,1,1,1,1
AMP3+CPR1+ERY2+STR3+TMP1,AMP3+CPR1+DOX3+ERY2+TMP1,5,False,64,,AMP+CPR+ERY+STR+TMP,1,1,1,1,1
AMP3+CPR1+DOX3+FOX1+TMP1,AMP3+CPR1+DOX3+ERY2+TMP1,5,False,64,,AMP+CPR+DOX+FOX+TMP,1,1,1,0,1
AMP3+CPR1+DOX3+ERY2+FOX1,AMP3+CPR1+DOX3+ERY2+TMP1,5,False,64,,AMP+CPR+DOX+ERY+FOX,1,0,1,0,1
AMP3+CPR1+DOX3+ERY2+FOX2,AMP3+CPR1+DOX3+ERY2+TMP1,5,False,64,,AMP+CPR+DOX+ERY+FOX,1,0,1,0,1
CPR1+ERY2+FOX1+TMP1,AMP3+CPR1+DOX3+ERY2+TMP1,4,False,64,,CPR+ERY+FOX+TMP,1,1,1,0,1
CPR1+ERY2+FOX2+TMP1,AMP3+CPR1+DOX3+ERY2+TMP1,4,False,64,,CPR+ERY+FOX+TMP,1,1,1,0,1
AMP1+CPR1+ERY2+FOX1+TMP1,AMP3+CPR1+DOX3+ERY2+TMP1,5,False,64,,AMP+CPR+ERY+FOX+TMP,1,1,1,0,1
AMP2+CPR1+ERY2+FOX1+TMP1,AMP3+CPR1+DOX3+ERY2+TMP1,5,False,64,,AMP+CPR+ERY+FOX+TMP,1,1,1,0,1
AMP2+CPR1+ERY2+FOX2+TMP1,AMP3+CPR1+DOX3+ERY2+TMP1,5,False,64,,AMP+CPR+ERY+FOX+TMP,1,1,1,0,1
AMP3+CPR1+ERY2+FOX1+TMP1,AMP3+CPR1+DOX3+ERY2+TMP1,5,False,64,,AMP+CPR+ERY+FOX+TMP,1,1,1,0,1
AMP3+CPR1+ERY2+FOX2+TMP1,AMP3+CPR1+DOX3+ERY2+TMP1,5,False,64,,AMP+CPR+ERY+FOX+TMP,1,1,1,0,1
AMP3+CPR1+ERY2+FOX3+TMP1,AMP3+CPR1+DOX3+ERY2+TMP1,5,False,64,,AMP+CPR+ERY+FOX+TMP,1,1,1,0,1
CPR1+ERY2+FOX1+STR1,AMP3+CPR1+DOX3+ERY2+TMP1,4,False,64,,CPR+ERY+FOX+STR,1,0,1,1,1
CPR1+ERY2+FOX1+STR1+TMP1,AMP3+CPR1+DOX3+ERY2+TMP1,5,False,64,,CPR+ERY+FOX+STR+TMP,1,1,1,1,1
AMP1+CPR1+ERY2+FOX1+STR1,AMP3+CPR1+DOX3+ERY2+TMP1,5,False,64,,AMP+CPR+ERY+FOX+STR,1,0,1,1,1
AMP2+CPR1+ERY2+FOX1+STR1,AMP3+CPR1+DOX3+ERY2+TMP1,5,False,64,,AMP+CPR+ERY+FOX+STR,1,0,1,1,1
AMP3+CPR1+ERY2+FOX1+STR1,AMP3+CPR1+DOX3+ERY2+TMP1,5,False,64,,AMP+CPR+ERY+FOX+STR,1,0,1,1,1
CPR1+DOX3+ERY2+FUS1+TMP1,AMP3+CPR1+DOX3+ERY2+TMP1,5,False,64,,CPR+DOX+ERY+FUS+TMP,0,1,1,1,1
CPR1+DOX3+ERY2+FUS2+TMP1,AMP3+CPR1+DOX3+ERY2+TMP1,5,False,64,,CPR+DOX+ERY+FUS+TMP,0,1,1,1,1
CPR1+DOX3+ERY2+FUS3+TMP1,AMP3+CPR1+DOX3+ERY2+TMP1,5,False,64,,CPR+DOX+ERY+FUS+TMP,0,1,1,1,1
CPR1+DOX3+ERY2+STR1+TMP1,AMP3+CPR1+DOX3+ERY2+TMP1,5,False,64,,CPR+DOX+ERY+STR+TMP,0,1,1,1,1
CPR1+DOX3+ERY2+STR2+TMP1,AMP3+CPR1+DOX3+ERY2+TMP1,5,False,64,,CPR+DOX+ERY+STR+TMP,0,1,1,1,1
CPR1+DOX3+ERY2+STR3+TMP1,AMP3+CPR1+DOX3+ERY2+TMP1,5,False,64,,CPR+DOX+ERY+STR+TMP,0,1,1,1,1
CPR1+ERY2+FUS1+STR1+TMP1,AMP3+CPR1+DOX3+ERY2+TMP1,5,False,64,,CPR+ERY+FUS+STR+TMP,0,1,1,1,1
CPR1+ERY2+FUS2+STR1+TMP1,AMP3+CPR1+DOX3+ERY2+TMP1,5,False,64,,CPR+ERY+FUS+STR+TMP,0,1,1,1,1
CPR1+ERY2+FUS1+STR2+TMP1,AMP3+CPR1+DOX3+ERY2+TMP1,5,False,64,,CPR+ERY+FUS+STR+TMP,0,1,1,1,1
CPR1+ERY2+FUS2+STR2+TMP1,AMP3+CPR1+DOX3+ERY2+TMP1,5,False,64,,CPR+ERY+FUS+STR+TMP,0,1,1,1,1
CPR1+ERY2+FUS1+STR3+TMP1,AMP3+CPR1+DOX3+ERY2+TMP1,5,False,64,,CPR+ERY+FUS+STR+TMP,0,1,1,1,1
CPR1+ERY2+FUS2+STR3+TMP1,AMP3+CPR1+DOX3+ERY2+TMP1,5,False,64,,CPR+ERY+FUS+STR+TMP,0,1,1,1,1
CPR1+DOX3+ERY2+FOX1+TMP1,AMP3+CPR1+DOX3+ERY2+TMP1,5,False,64,,CPR+DOX+ERY+FOX+TMP,1,1,1,0,1
CPR1+DOX3+ERY2+FOX2+TMP1,AMP3+CPR1+DOX3+ERY2+TMP1,5,False,64,,CPR+DOX+ERY+FOX+TMP,1,1,1,0,1
CPR1+DOX3+ERY2+FOX3+TMP1,AMP3+CPR1+DOX3+ERY2+TMP1,5,False,64,,CPR+DOX+ERY+FOX+TMP,1,1,1,0,1
CPR1+ERY2+FOX1+FUS1+TMP1,AMP3+CPR1+DOX3+ERY2+TMP1,5,False,64,,CPR+ERY+FOX+FUS+TMP,1,1,1,1,1
CPR1+ERY2+FOX1+FUS2+TMP1,AMP3+CPR1+DOX3+ERY2+TMP1,5,False,64,,CPR+ERY+FOX+FUS+TMP,1,1,1,1,1
CPR1+ERY2+FOX2+FUS1+TMP1,AMP3+CPR1+DOX3+ERY2+TMP1,5,False,64,,CPR+ERY+FOX+FUS+TMP,1,1,1,1,1
CPR1+ERY2+FOX2+FUS2+TMP1,AMP3+CPR1+DOX3+ERY2+TMP1,5,False,64,,CPR+ERY+FOX+FUS+TMP,1,1,1,1,1
CPR1+ERY2+FOX1+FUS1+STR1,AMP3+CPR1+DOX3+ERY2+TMP1,5,False,64,,CPR+ERY+FOX+FUS+STR,1,0,1,1,1
CPR1+ERY2+FOX1+STR2+TMP1,AMP3+CPR1+DOX3+ERY2+TMP1,5,False,64,,CPR+ERY+FOX+STR+TMP,1,1,1,1,1
CPR1+ERY2+FOX1+STR3+TMP1,AMP3+CPR1+DOX3+ERY2+TMP1,5,False,64,,CPR+ERY+FOX+STR+TMP,1,1,1,1,1
CPR1+ERY2+FOX2+STR1+TMP1,AMP3+CPR1+DOX3+ERY2+TMP1,5,False,64,,CPR+ERY+FOX+STR+TMP,1,1,1,1,1
CPR1+ERY2+FOX2+STR2+TMP1,AMP3+CPR1+DOX3+ERY2+TMP1,5,False,64,,CPR+ERY+FOX+STR+TMP,1,1,1,1,1
CPR1+ERY2+FOX2+STR3+TMP1,AMP3+CPR1+DOX3+ERY2+TMP1,5,False,64,,CPR+ERY+FOX+STR+TMP,1,1,1,1,1
DOX2+ERY1+FOX3+TMP3,DOX2+ERY1+FOX3+TMP3,4,True,64,64.0,DOX+ERY+FOX+TMP,1,1,0,0,1
DOX2+ERY1+FOX3,DOX2+ERY1+FOX3+TMP3,3,False,64,,DOX+ERY+FOX,1,0,0,0,1
ERY1+FOX3+TMP3,DOX2+ERY1+FOX3+TMP3,3,False,64,,ERY+FOX+TMP,1,1,0,0,1
AMP2+ERY1+FOX3+TMP3,DOX2+ERY1+FOX3+TMP3,4,False,64,,AMP+ERY+FOX+TMP,1,1,0,0,1
AMP3+ERY1+FOX3+TMP3,DOX2+ERY1+FOX3+TMP3,4,False,64,,AMP+ERY+FOX+TMP,1,1,0,0,1
CPR1+ERY1+FOX3+TMP3,DOX2+ERY1+FOX3+TMP3,4,False,64,,CPR+ERY+FOX+TMP,1,1,1,0,1
CPR2+ERY1+FOX3+TMP3,DOX2+ERY1+FOX3+TMP3,4,False,64,,CPR+ERY+FOX+TMP,1,1,1,0,1
AMP1+CPR1+ERY1+FOX3+TMP3,DOX2+ERY1+FOX3+TMP3,5,False,64,,AMP+CPR+ERY+FOX+TMP,1,1,1,0,1
AMP1+CPR2+ERY1+FOX3+TMP3,DOX2+ERY1+FOX3+TMP3,5,False,64,,AMP+CPR+ERY+FOX+TMP,1,1,1,0,1
AMP3+CPR1+ERY1+FOX3+TMP3,DOX2+ERY1+FOX3+TMP3,5,False,64,,AMP+CPR+ERY+FOX+TMP,1,1,1,0,1
AMP1+DOX2+ERY1+FOX3+TMP3,DOX2+ERY1+FOX3+TMP3,5,False,64,,AMP+DOX+ERY+FOX+TMP,1,1,0,0,1
AMP2+DOX2+ERY1+FOX3+TMP3,DOX2+ERY1+FOX3+TMP3,5,False,64,,AMP+DOX+ERY+FOX+TMP,1,1,0,0,1
AMP3+DOX2+ERY1+FOX3+TMP3,DOX2+ERY1+FOX3+TMP3,5,False,64,,AMP+DOX+ERY+FOX+TMP,1,1,0,0,1
ERY1+FOX3+FUS1+TMP3,DOX2+ERY1+FOX3+TMP3,4,False,64,,ERY+FOX+FUS+TMP,1,1,0,1,1
ERY1+FOX3+FUS2+TMP3,DOX2+ERY1+FOX3+TMP3,4,False,64,,ERY+FOX+FUS+TMP,1,1,0,1,1
AMP2+ERY1+FOX3+FUS1+TMP3,DOX2+ERY1+FOX3+TMP3,5,False,64,,AMP+ERY+FOX+FUS+TMP,1,1,0,1,1
AMP2+ERY1+FOX3+FUS2+TMP3,DOX2+ERY1+FOX3+TMP3,5,False,64,,AMP+ERY+FOX+FUS+TMP,1,1,0,1,1
AMP3+ERY1+FOX3+FUS1+TMP3,DOX2+ERY1+FOX3+TMP3,5,False,64,,AMP+ERY+FOX+FUS+TMP,1,1,0,1,1
AMP3+ERY1+FOX3+FUS2+TMP3,DOX2+ERY1+FOX3+TMP3,5,False,64,,AMP+ERY+FOX+FUS+TMP,1,1,0,1,1
AMP3+ERY1+FOX3+FUS3+TMP3,DOX2+ERY1+FOX3+TMP3,5,False,64,,AMP+ERY+FOX+FUS+TMP,1,1,0,1,1
DOX2+ERY1+FOX3+STR1,DOX2+ERY1+FOX3+TMP3,4,False,64,,DOX+ERY+FOX+STR,1,0,0,1,1
DOX2+ERY1+FOX3+STR2,DOX2+ERY1+FOX3+TMP3,4,False,64,,DOX+ERY+FOX+STR,1,0,0,1,1
AMP1+DOX2+ERY1+FOX3+STR1,DOX2+ERY1+FOX3+TMP3,5,False,64,,AMP+DOX+ERY+FOX+STR,1,0,0,1,1
AMP2+DOX2+ERY1+FOX3+STR1,DOX2+ERY1+FOX3+TMP3,5,False,64,,AMP+DOX+ERY+FOX+STR,1,0,0,1,1
AMP2+DOX2+ERY1+FOX3+STR2,DOX2+ERY1+FOX3+TMP3,5,False,64,,AMP+DOX+ERY+FOX+STR,1,0,0,1,1
AMP3+DOX2+ERY1+FOX3+STR1,DOX2+ERY1+FOX3+TMP3,5,False,64,,AMP+DOX+ERY+FOX+STR,1,0,0,1,1
ERY1+FOX3+STR1+TMP3,DOX2+ERY1+FOX3+TMP3,4,False,64,,ERY+FOX+STR+TMP,1,1,0,1,1
ERY1+FOX3+STR2+TMP3,DOX2+ERY1+FOX3+TMP3,4,False,64,,ERY+FOX+STR+TMP,1,1,0,1,1
ERY1+FOX3+STR3+TMP3,DOX2+ERY1+FOX3+TMP3,4,False,64,,ERY+FOX+STR+TMP,1,1,0,1,1
AMP1+ERY1+FOX3+STR3+TMP3,DOX2+ERY1+FOX3+TMP3,5,False,64,,AMP+ERY+FOX+STR+TMP,1,1,0,1,1
AMP2+ERY1+FOX3+STR1+TMP3,DOX2+ERY1+FOX3+TMP3,5,False,64,,AMP+ERY+FOX+STR+TMP,1,1,0,1,1
AMP2+ERY1+FOX3+STR2+TMP3,DOX2+ERY1+FOX3+TMP3,5,False,64,,AMP+ERY+FOX+STR+TMP,1,1,0,1,1
AMP2+ERY1+FOX3+STR3+TMP3,DOX2+ERY1+FOX3+TMP3,5,False,64,,AMP+ERY+FOX+STR+TMP,1,1,0,1,1
AMP3+ERY1+FOX3+STR1+TMP3,DOX2+ERY1+FOX3+TMP3,5,False,64,,AMP+ERY+FOX+STR+TMP,1,1,0,1,1
AMP3+ERY1+FOX3+STR2+TMP3,DOX2+ERY1+FOX3+TMP3,5,False,64,,AMP+ERY+FOX+STR+TMP,1,1,0,1,1
AMP3+ERY1+FOX3+STR3+TMP3,DOX2+ERY1+FOX3+TMP3,5,False,64,,AMP+ERY+FOX+STR+TMP,1,1,0,1,1
CPR1+DOX2+ERY1+FOX3+TMP3,DOX2+ERY1+FOX3+TMP3,5,False,64,,CPR+DOX+ERY+FOX+TMP,1,1,1,0,1
CPR2+DOX2+ERY1+FOX3+TMP3,DOX2+ERY1+FOX3+TMP3,5,False,64,,CPR+DOX+ERY+FOX+TMP,1,1,1,0,1
CPR3+DOX2+ERY1+FOX3+TMP3,DOX2+ERY1+FOX3+TMP3,5,False,64,,CPR+DOX+ERY+FOX+TMP,1,1,1,0,1
CPR1+ERY1+FOX3+FUS1+TMP3,DOX2+ERY1+FOX3+TMP3,5,False,64,,CPR+ERY+FOX+FUS+TMP,1,1,1,1,1
CPR1+ERY1+FOX3+FUS2+TMP3,DOX2+ERY1+FOX3+TMP3,5,False,64,,CPR+ERY+FOX+FUS+TMP,1,1,1,1,1
CPR2+ERY1+FOX3+FUS1+TMP3,DOX2+ERY1+FOX3+TMP3,5,False,64,,CPR+ERY+FOX+FUS+TMP,1,1,1,1,1
CPR2+ERY1+FOX3+FUS2+TMP3,DOX2+ERY1+FOX3+TMP3,5,False,64,,CPR+ERY+FOX+FUS+TMP,1,1,1,1,1
CPR1+DOX2+ERY1+FOX3+STR1,DOX2+ERY1+FOX3+TMP3,5,False,64,,CPR+DOX+ERY+FOX+STR,1,0,1,1,1
CPR1+ERY1+FOX3+STR1+TMP3,DOX2+ERY1+FOX3+TMP3,5,False,64,,CPR+ERY+FOX+STR+TMP,1,1,1,1,1
CPR1+ERY1+FOX3+STR2+TMP3,DOX2+ERY1+FOX3+TMP3,5,False,64,,CPR+ERY+FOX+STR+TMP,1,1,1,1,1
CPR1+ERY1+FOX3+STR3+TMP3,DOX2+ERY1+FOX3+TMP3,5,False,64,,CPR+ERY+FOX+STR+TMP,1,1,1,1,1
CPR2+ERY1+FOX3+STR1+TMP3,DOX2+ERY1+FOX3+TMP3,5,False,64,,CPR+ERY+FOX+STR+TMP,1,1,1,1,1
CPR2+ERY1+FOX3+STR2+TMP3,DOX2+ERY1+FOX3+TMP3,5,False,64,,CPR+ERY+FOX+STR+TMP,1,1,1,1,1
CPR2+ERY1+FOX3+STR3+TMP3,DOX2+ERY1+FOX3+TMP3,5,False,64,,CPR+ERY+FOX+STR+TMP,1,1,1,1,1
DOX2+ERY1+FOX3+FUS1+TMP3,DOX2+ERY1+FOX3+TMP3,5,False,64,,DOX+ERY+FOX+FUS+TMP,1,1,0,1,1
DOX2+ERY1+FOX3+FUS2+TMP3,DOX2+ERY1+FOX3+TMP3,5,False,64,,DOX+ERY+FOX+FUS+TMP,1,1,0,1,1
DOX2+ERY1+FOX3+FUS3+TMP3,DOX2+ERY1+FOX3+TMP3,5,False,64,,DOX+ERY+FOX+FUS+TMP,1,1,0,1,1
DOX2+ERY1+FOX3+STR1+TMP3,DOX2+ERY1+FOX3+TMP3,5,False,64,,DOX+ERY+FOX+STR+TMP,1,1,0,1,1
DOX2+ERY1+FOX3+STR2+TMP3,DOX2+ERY1+FOX3+TMP3,5,False,64,,DOX+ERY+FOX+STR+TMP,1,1,0,1,1
DOX2+ERY1+FOX3+STR3+TMP3,DOX2+ERY1+FOX3+TMP3,5,False,64,,DOX+ERY+FOX+STR+TMP,1,1,0,1,1
DOX2+ERY1+FOX3+FUS1+STR1,DOX2+ERY1+FOX3+TMP3,5,False,64,,DOX+ERY+FOX+FUS+STR,1,0,0,1,1
DOX2+ERY1+FOX3+FUS2+STR1,DOX2+ERY1+FOX3+TMP3,5,False,64,,DOX+ERY+FOX+FUS+STR,1,0,0,1,1
DOX2+ERY1+FOX3+FUS1+STR2,DOX2+ERY1+FOX3+TMP3,5,False,64,,DOX+ERY+FOX+FUS+STR,1,0,0,1,1
ERY1+FOX3+FUS1+STR1+TMP3,DOX2+ERY1+FOX3+TMP3,5,False,64,,ERY+FOX+FUS+STR+TMP,1,1,0,1,1
ERY1+FOX3+FUS1+STR2+TMP3,DOX2+ERY1+FOX3+TMP3,5,False,64,,ERY+FOX+FUS+STR+TMP,1,1,0,1,1
ERY1+FOX3+FUS2+STR2+TMP3,DOX2+ERY1+FOX3+TMP3,5,False,64,,ERY+FOX+FUS+STR+TMP,1,1,0,1,1
ERY1+FOX3+FUS1+STR3+TMP3,DOX2+ERY1+FOX3+TMP3,5,False,64,,ERY+FOX+FUS+STR+TMP,1,1,0,1,1
ERY1+FOX3+FUS2+STR3+TMP3,DOX2+ERY1+FOX3+TMP3,5,False,64,,ERY+FOX+FUS+STR+TMP,1,1,0,1,1
AMP3+CPR2+DOX3+ERY1+TMP2,AMP3+CPR2+DOX3+ERY1+TMP2,5,True,62,62.0,AMP+CPR+DOX+ERY+TMP,1,1,1,0,1
AMP3+CPR2+ERY1,AMP3+CPR2+DOX3+ERY1+TMP2,3,False,62,,AMP+CPR+ERY,1,0,1,0,1
AMP3+CPR2+ERY1+TMP2,AMP3+CPR2+DOX3+ERY1+TMP2,4,False,62,,AMP+CPR+ERY+TMP,1,1,1,0,1
CPR2+ERY1+TMP2,AMP3+CPR2+DOX3+ERY1+TMP2,3,False,62,,CPR+ERY+TMP,0,1,1,0,1
AMP3+DOX3+ERY1+TMP2,AMP3+CPR2+DOX3+ERY1+TMP2,4,False,62,,AMP+DOX+ERY+TMP,1,1,0,0,1
CPR2+DOX3+ERY1+TMP2,AMP3+CPR2+DOX3+ERY1+TMP2,4,False,62,,CPR+DOX+ERY+TMP,0,1,1,0,1
AMP3+CPR2+ERY1+FUS1,AMP3+CPR2+DOX3+ERY1+TMP2,4,False,62,,AMP+CPR+ERY+FUS,1,0,1,1,1
CPR2+ERY1+FUS1+TMP2,AMP3+CPR2+DOX3+ERY1+TMP2,4,False,62,,CPR+ERY+FUS+TMP,0,1,1,1,1
CPR2+ERY1+FUS2+TMP2,AMP3+CPR2+DOX3+ERY1+TMP2,4,False,62,,CPR+ERY+FUS+TMP,0,1,1,1,1
AMP1+CPR2+ERY1+FUS2+TMP2,AMP3+CPR2+DOX3+ERY1+TMP2,5,False,62,,AMP+CPR+ERY+FUS+TMP,1,1,1,1,1
AMP3+CPR2+ERY1+FUS1+TMP2,AMP3+CPR2+DOX3+ERY1+TMP2,5,False,62,,AMP+CPR+ERY+FUS+TMP,1,1,1,1,1
AMP3+CPR2+ERY1+FUS2+TMP2,AMP3+CPR2+DOX3+ERY1+TMP2,5,False,62,,AMP+CPR+ERY+FUS+TMP,1,1,1,1,1
AMP3+CPR2+ERY1+FUS3+TMP2,AMP3+CPR2+DOX3+ERY1+TMP2,5,False,62,,AMP+CPR+ERY+FUS+TMP,1,1,1,1,1
AMP3+CPR2+ERY1+STR1,AMP3+CPR2+DOX3+ERY1+TMP2,4,False,62,,AMP+CPR+ERY+STR,1,0,1,1,1
AMP3+CPR2+ERY1+STR2,AMP3+CPR2+DOX3+ERY1+TMP2,4,False,62,,AMP+CPR+ERY+STR,1,0,1,1,1
AMP3+CPR2+ERY1+STR3,AMP3+CPR2+DOX3+ERY1+TMP2,4,False,62,,AMP+CPR+ERY+STR,1,0,1,1,1
CPR2+ERY1+STR2+TMP2,AMP3+CPR2+DOX3+ERY1+TMP2,4,False,62,,CPR+ERY+STR+TMP,0,1,1,1,1
AMP3+CPR2+ERY1+STR1+TMP2,AMP3+CPR2+DOX3+ERY1+TMP2,5,False,62,,AMP+CPR+ERY+STR+TMP,1,1,1,1,1
AMP3+CPR2+ERY1+STR2+TMP2,AMP3+CPR2+DOX3+ERY1+TMP2,5,False,62,,AMP+CPR+ERY+STR+TMP,1,1,1,1,1
AMP3+CPR2+ERY1+STR3+TMP2,AMP3+CPR2+DOX3+ERY1+TMP2,5,False,62,,AMP+CPR+ERY+STR+TMP,1,1,1,1,1
AMP3+CPR2+ERY1+FUS1+STR1,AMP3+CPR2+DOX3+ERY1+TMP2,5,False,62,,AMP+CPR+ERY+FUS+STR,1,0,1,1,1
AMP3+CPR2+ERY1+FUS1+STR2,AMP3+CPR2+DOX3+ERY1+TMP2,5,False,62,,AMP+CPR+ERY+FUS+STR,1,0,1,1,1
AMP3+CPR2+ERY1+FUS1+STR3,AMP3+CPR2+DOX3+ERY1+TMP2,5,False,62,,AMP+CPR+ERY+FUS+STR,1,0,1,1,1
AMP3+DOX3+ERY1+STR1+TMP2,AMP3+CPR2+DOX3+ERY1+TMP2,5,False,62,,AMP+DOX+ERY+STR+TMP,1,1,0,1,1
AMP3+DOX3+ERY1+STR2+TMP2,AMP3+CPR2+DOX3+ERY1+TMP2,5,False,62,,AMP+DOX+ERY+STR+TMP,1,1,0,1,1
AMP3+DOX3+ERY1+STR3+TMP2,AMP3+CPR2+DOX3+ERY1+TMP2,5,False,62,,AMP+DOX+ERY+STR+TMP,1,1,0,1,1
AMP3+CPR2+ERY1+FOX1,AMP3+CPR2+DOX3+ERY1+TMP2,4,False,62,,AMP+CPR+ERY+FOX,1,0,1,0,1
AMP3+CPR2+ERY1+FOX2,AMP3+CPR2+DOX3+ERY1+TMP2,4,False,62,,AMP+CPR+ERY+FOX,1,0,1,0,1
CPR2+ERY1+FOX1+TMP2,AMP3+CPR2+DOX3+ERY1+TMP2,4,False,62,,CPR+ERY+FOX+TMP,1,1,1,0,1
CPR2+ERY1+FOX2+TMP2,AMP3+CPR2+DOX3+ERY1+TMP2,4,False,62,,CPR+ERY+FOX+TMP,1,1,1,0,1
AMP1+CPR2+ERY1+FOX1+TMP2,AMP3+CPR2+DOX3+ERY1+TMP2,5,False,62,,AMP+CPR+ERY+FOX+TMP,1,1,1,0,1
AMP3+CPR2+ERY1+FOX1+TMP2,AMP3+CPR2+DOX3+ERY1+TMP2,5,False,62,,AMP+CPR+ERY+FOX+TMP,1,1,1,0,1
AMP3+CPR2+ERY1+FOX2+TMP2,AMP3+CPR2+DOX3+ERY1+TMP2,5,False,62,,AMP+CPR+ERY+FOX+TMP,1,1,1,0,1
AMP3+CPR2+ERY1+FOX3+TMP2,AMP3+CPR2+DOX3+ERY1+TMP2,5,False,62,,AMP+CPR+ERY+FOX+TMP,1,1,1,0,1
AMP3+DOX3+ERY1+FOX1+TMP2,AMP3+CPR2+DOX3+ERY1+TMP2,5,False,62,,AMP+DOX+ERY+FOX+TMP,1,1,0,0,1
AMP3+DOX3+ERY1+FOX2+TMP2,AMP3+CPR2+DOX3+ERY1+TMP2,5,False,62,,AMP+DOX+ERY+FOX+TMP,1,1,0,0,1
AMP3+CPR2+ERY1+FOX1+STR2,AMP3+CPR2+DOX3+ERY1+TMP2,5,False,62,,AMP+CPR+ERY+FOX+STR,1,0,1,1,1
AMP3+CPR2+ERY1+FOX1+STR3,AMP3+CPR2+DOX3+ERY1+TMP2,5,False,62,,AMP+CPR+ERY+FOX+STR,1,0,1,1,1
AMP3+CPR2+ERY1+FOX2+STR1,AMP3+CPR2+DOX3+ERY1+TMP2,5,False,62,,AMP+CPR+ERY+FOX+STR,1,0,1,1,1
AMP3+CPR2+ERY1+FOX2+STR2,AMP3+CPR2+DOX3+ERY1+TMP2,5,False,62,,AMP+CPR+ERY+FOX+STR,1,0,1,1,1
AMP3+DOX3+ERY1+FUS1+TMP2,AMP3+CPR2+DOX3+ERY1+TMP2,5,False,62,,AMP+DOX+ERY+FUS+TMP,1,1,0,1,1
AMP3+DOX3+ERY1+FUS2+TMP2,AMP3+CPR2+DOX3+ERY1+TMP2,5,False,62,,AMP+DOX+ERY+FUS+TMP,1,1,0,1,1
AMP3+DOX3+ERY1+FUS3+TMP2,AMP3+CPR2+DOX3+ERY1+TMP2,5,False,62,,AMP+DOX+ERY+FUS+TMP,1,1,0,1,1
CPR2+DOX3+ERY1+FUS1+TMP2,AMP3+CPR2+DOX3+ERY1+TMP2,5,False,62,,CPR+DOX+ERY+FUS+TMP,0,1,1,1,1
CPR2+DOX3+ERY1+FUS2+TMP2,AMP3+CPR2+DOX3+ERY1+TMP2,5,False,62,,CPR+DOX+ERY+FUS+TMP,0,1,1,1,1
CPR2+DOX3+ERY1+STR1+TMP2,AMP3+CPR2+DOX3+ERY1+TMP2,5,False,62,,CPR+DOX+ERY+STR+TMP,0,1,1,1,1
CPR2+DOX3+ERY1+STR2+TMP2,AMP3+CPR2+DOX3+ERY1+TMP2,5,False,62,,CPR+DOX+ERY+STR+TMP,0,1,1,1,1
CPR2+DOX3+ERY1+STR3+TMP2,AMP3+CPR2+DOX3+ERY1+TMP2,5,False,62,,CPR+DOX+ERY+STR+TMP,0,1,1,1,1
CPR2+ERY1+FUS2+STR1+TMP2,AMP3+CPR2+DOX3+ERY1+TMP2,5,False,62,,CPR+ERY+FUS+STR+TMP,0,1,1,1,1
CPR2+ERY1+FUS1+STR2+TMP2,AMP3+CPR2+DOX3+ERY1+TMP2,5,False,62,,CPR+ERY+FUS+STR+TMP,0,1,1,1,1
CPR2+ERY1+FUS2+STR2+TMP2,AMP3+CPR2+DOX3+ERY1+TMP2,5,False,62,,CPR+ERY+FUS+STR+TMP,0,1,1,1,1
CPR2+ERY1+FUS2+STR3+TMP2,AMP3+CPR2+DOX3+ERY1+TMP2,5,False,62,,CPR+ERY+FUS+STR+TMP,0,1,1,1,1
CPR2+DOX3+ERY1+FOX1+TMP2,AMP3+CPR2+DOX3+ERY1+TMP2,5,False,62,,CPR+DOX+ERY+FOX+TMP,1,1,1,0,1
CPR2+ERY1+FOX1+FUS1+TMP2,AMP3+CPR2+DOX3+ERY1+TMP2,5,False,62,,CPR+ERY+FOX+FUS+TMP,1,1,1,1,1
CPR2+ERY1+FOX1+FUS2+TMP2,AMP3+CPR2+DOX3+ERY1+TMP2,5,False,62,,CPR+ERY+FOX+FUS+TMP,1,1,1,1,1
CPR2+ERY1+FOX2+FUS1+TMP2,AMP3+CPR2+DOX3+ERY1+TMP2,5,False,62,,CPR+ERY+FOX+FUS+TMP,1,1,1,1,1
CPR2+ERY1+FOX2+FUS2+TMP2,AMP3+CPR2+DOX3+ERY1+TMP2,5,False,62,,CPR+ERY+FOX+FUS+TMP,1,1,1,1,1
CPR2+ERY1+FOX3+FUS2+TMP2,AMP3+CPR2+DOX3+ERY1+TMP2,5,False,62,,CPR+ERY+FOX+FUS+TMP,1,1,1,1,1
CPR2+ERY1+FOX1+STR1+TMP2,AMP3+CPR2+DOX3+ERY1+TMP2,5,False,62,,CPR+ERY+FOX+STR+TMP,1,1,1,1,1
